,Datetime,Text,hashtags,city,tokenized_tweets,date
1027,2020-04-20 23:49:16+00:00,Great read by my guy!! Thank you for always capturing the memories!! @richmillerphoto,,"Richmond, VA","['Great', 'read', 'by', 'my', 'guy', '!', '!', 'Thank', 'you', 'for', 'always', 'capturing', 'the', 'memories', '!', '!', '@', 'richmillerphoto']",2020-04-20
1028,2020-04-20 23:48:52+00:00,eminem had a problem with #Stanley @jdc_420 said kill #Edward MY NAME IS #NORRISEDWARDSTANLEYSR #DIRTYREDD DO YOU KNOW WHO #NORRIS IS SINCE NO ONE TRIED TO MESS OVER THAT NAME? A #CHILDOFTHELORD @… https://www.instagram.com/p/B_OMDy0jWhi/?igshid=1mniluhsakwjs,#Stanley #Edward #NORRISEDWARDSTANLEYSR #DIRTYREDD #NORRIS #CHILDOFTHELORD,"Richmond, VA","['eminem', 'had', 'a', 'problem', 'with', '#', 'Stanley', '@', 'jdc_420', 'said', 'kill', '#', 'Edward', 'MY', 'NAME', 'IS', '#', 'NORRISEDWARDSTANLEYSR', '#', 'DIRTYREDD', 'DO', 'YOU', 'KNOW', 'WHO', '#', 'NORRIS', 'IS', 'SINCE', 'NO', 'ONE', 'TRIED', 'TO', 'MESS', 'OVER', 'THAT', 'NAME', '?', 'A', '#', 'CHILDOFTHELORD', '@', '…', 'https', ':', '//www.instagram.com/p/B_OMDy0jWhi/', '?', 'igshid=1mniluhsakwjs']",2020-04-20
1029,2020-04-20 23:48:24+00:00,GeoEngineering.,,"Richmond, VA","['GeoEngineering', '.']",2020-04-20
1030,2020-04-20 23:46:30+00:00,My son asked me why am I running thru the house getting my stuff out for tomorrow so early? Me:Son the Babyface And Teddy Riley battle starts at 8 and I can't be late. Oh and I followed up by saying...Please son don't bother me once my earbuds go in. Its my time ,,"Richmond, VA","['My', 'son', 'asked', 'me', 'why', 'am', 'I', 'running', 'thru', 'the', 'house', 'getting', 'my', 'stuff', 'out', 'for', 'tomorrow', 'so', 'early', '?', 'Me', ':', 'Son', 'the', 'Babyface', 'And', 'Teddy', 'Riley', 'battle', 'starts', 'at', '8', 'and', 'I', 'ca', ""n't"", 'be', 'late', '.', 'Oh', 'and', 'I', 'followed', 'up', 'by', 'saying', '...', 'Please', 'son', 'do', ""n't"", 'bother', 'me', 'once', 'my', 'earbuds', 'go', 'in', '.', 'Its', 'my', 'time']",2020-04-20
1031,2020-04-20 23:45:56+00:00,It don’t bother my dogs... he act like it’s not even there..,,"Richmond, VA","['It', 'don', '’', 't', 'bother', 'my', 'dogs', '...', 'he', 'act', 'like', 'it', '’', 's', 'not', 'even', 'there..']",2020-04-20
1032,2020-04-20 23:45:10+00:00,Such a euphoric day – at Belle Isle,,"Richmond, VA","['Such', 'a', 'euphoric', 'day', '–', 'at', 'Belle', 'Isle']",2020-04-20
1033,2020-04-20 23:43:42+00:00,"EVENING SESH jo and i watched the new CrossFit movie over the weekend and it got us HYPED. However, to say that we were humbled today is an understatement. Neither of us knew what was coming for us. My sister,… https://www.instagram.com/p/B_OLd8Cld3-/?igshid=d9pke2acryp6",,"Richmond, VA","['EVENING', 'SESH', 'jo', 'and', 'i', 'watched', 'the', 'new', 'CrossFit', 'movie', 'over', 'the', 'weekend', 'and', 'it', 'got', 'us', 'HYPED', '.', 'However', ',', 'to', 'say', 'that', 'we', 'were', 'humbled', 'today', 'is', 'an', 'understatement', '.', 'Neither', 'of', 'us', 'knew', 'what', 'was', 'coming', 'for', 'us', '.', 'My', 'sister', ',', '…', 'https', ':', '//www.instagram.com/p/B_OLd8Cld3-/', '?', 'igshid=d9pke2acryp6']",2020-04-20
1034,2020-04-20 23:43:26+00:00,Few things in life more miserable than being around people who don’t understand you.,,"Richmond, VA","['Few', 'things', 'in', 'life', 'more', 'miserable', 'than', 'being', 'around', 'people', 'who', 'don', '’', 't', 'understand', 'you', '.']",2020-04-20
1035,2020-04-20 23:41:55+00:00,It’s a damn shame #AtlantaAve #episode didnt come on #today @DrizzleDollarManMan I’m not #smoking but it damn #surely fit #420 WE SMOKING GOOD AT THE HORSESHOE JUST MAKE SURE #CLIFFORD AND #TWELVE DONT COME… https://www.instagram.com/p/B_OLQ60jr0R/?igshid=cybgntf45ufz,#AtlantaAve #episode #today #smoking #surely #CLIFFORD #TWELVE,"Richmond, VA","['It', '’', 's', 'a', 'damn', 'shame', '#', 'AtlantaAve', '#', 'episode', 'didnt', 'come', 'on', '#', 'today', '@', 'DrizzleDollarManMan', 'I', '’', 'm', 'not', '#', 'smoking', 'but', 'it', 'damn', '#', 'surely', 'fit', '#', '420', 'WE', 'SMOKING', 'GOOD', 'AT', 'THE', 'HORSESHOE', 'JUST', 'MAKE', 'SURE', '#', 'CLIFFORD', 'AND', '#', 'TWELVE', 'DONT', 'COME…', 'https', ':', '//www.instagram.com/p/B_OLQ60jr0R/', '?', 'igshid=cybgntf45ufz']",2020-04-20
1036,2020-04-20 23:41:22+00:00,Listening to Mac writing this paper is really putting me in my feels,,"Richmond, VA","['Listening', 'to', 'Mac', 'writing', 'this', 'paper', 'is', 'really', 'putting', 'me', 'in', 'my', 'feels']",2020-04-20
1037,2020-04-20 23:40:44+00:00,Got to get on this one!!!,,"Richmond, VA","['Got', 'to', 'get', 'on', 'this', 'one', '!', '!', '!']",2020-04-20
1038,2020-04-20 23:40:35+00:00,If you see a fed on 4/20 you have to run even if you’re not high. I don’t make the rules.,,"Richmond, VA","['If', 'you', 'see', 'a', 'fed', 'on', '4/20', 'you', 'have', 'to', 'run', 'even', 'if', 'you', '’', 're', 'not', 'high', '.', 'I', 'don', '’', 't', 'make', 'the', 'rules', '.']",2020-04-20
1039,2020-04-20 23:40:02+00:00,Flychubbynigga,,"Richmond, VA",['Flychubbynigga'],2020-04-20
1040,2020-04-20 23:39:04+00:00,Damn Lawrence real name is Martin #InsecureHBO,#InsecureHBO #InsecureHBO,"Richmond, VA","['Damn', 'Lawrence', 'real', 'name', 'is', 'Martin', '#', 'InsecureHBO']",2020-04-20
1041,2020-04-20 23:38:35+00:00,she is tho ,,"Richmond, VA","['she', 'is', 'tho']",2020-04-20
1042,2020-04-20 23:37:29+00:00,.....per year?,,"Richmond, VA","['...', '..per', 'year', '?']",2020-04-20
1043,2020-04-20 23:37:20+00:00,Been listening to kush/oj chopped/screwed all damn day. Lol.,,"Richmond, VA","['Been', 'listening', 'to', 'kush/oj', 'chopped/screwed', 'all', 'damn', 'day', '.', 'Lol', '.']",2020-04-20
1044,2020-04-20 23:36:55+00:00,This that hoody front porch talk yo shit weather champ.,,"Richmond, VA","['This', 'that', 'hoody', 'front', 'porch', 'talk', 'yo', 'shit', 'weather', 'champ', '.']",2020-04-20
1045,2020-04-20 23:35:59+00:00,Nobody was,,"Richmond, VA","['Nobody', 'was']",2020-04-20
1046,2020-04-20 23:35:36+00:00,I’m tired of playing this game lol but I’m up $470 so it was fun while it lasted,,"Richmond, VA","['I', '’', 'm', 'tired', 'of', 'playing', 'this', 'game', 'lol', 'but', 'I', '’', 'm', 'up', '$', '470', 'so', 'it', 'was', 'fun', 'while', 'it', 'lasted']",2020-04-20
1047,2020-04-20 23:35:29+00:00,Im featured on this and i have an EP on the way. Support me I support you! ,,"Richmond, VA","['Im', 'featured', 'on', 'this', 'and', 'i', 'have', 'an', 'EP', 'on', 'the', 'way', '.', 'Support', 'me', 'I', 'support', 'you', '!']",2020-04-20
1048,2020-04-20 23:34:44+00:00, ,,"Richmond, VA",[],2020-04-20
1049,2020-04-20 23:34:42+00:00,,,"Richmond, VA",[],2020-04-20
1050,2020-04-20 23:34:33+00:00,SAVIANO Da God (sdg) - Topic https://www.youtube.com/channel/UCctwaNdUiM_9SPBUUcjS7og via @YouTube,,"Richmond, VA","['SAVIANO', 'Da', 'God', '(', 'sdg', ')', '-', 'Topic', 'https', ':', '//www.youtube.com/channel/UCctwaNdUiM_9SPBUUcjS7og', 'via', '@', 'YouTube']",2020-04-20
1051,2020-04-20 23:34:05+00:00,Scum Dems,,"Richmond, VA","['Scum', 'Dems']",2020-04-20
1052,2020-04-20 23:33:29+00:00,#NOHOMO When I was #young #momma sometimes put my #brother and I in the same #tub of the #first time I knew I DONT have to #fear #men was when I #realized my brother #nuts hang like mine he put his… https://www.instagram.com/p/B_OKTOHjrXx/?igshid=194785ml85xyp,#NOHOMO #young #momma #brother #tub #first #fear #men #realized #nuts,"Richmond, VA","['#', 'NOHOMO', 'When', 'I', 'was', '#', 'young', '#', 'momma', 'sometimes', 'put', 'my', '#', 'brother', 'and', 'I', 'in', 'the', 'same', '#', 'tub', 'of', 'the', '#', 'first', 'time', 'I', 'knew', 'I', 'DONT', 'have', 'to', '#', 'fear', '#', 'men', 'was', 'when', 'I', '#', 'realized', 'my', 'brother', '#', 'nuts', 'hang', 'like', 'mine', 'he', 'put', 'his…', 'https', ':', '//www.instagram.com/p/B_OKTOHjrXx/', '?', 'igshid=194785ml85xyp']",2020-04-20
1053,2020-04-20 23:31:35+00:00,,,"Richmond, VA",[],2020-04-20
1054,2020-04-20 23:31:05+00:00,Today I clipped my nails during a z00m meeting and nobody knew.,,"Richmond, VA","['Today', 'I', 'clipped', 'my', 'nails', 'during', 'a', 'z00m', 'meeting', 'and', 'nobody', 'knew', '.']",2020-04-20
1055,2020-04-20 23:30:23+00:00,Hard to believe MJ played JV his sophomore season in high school.,,"Richmond, VA","['Hard', 'to', 'believe', 'MJ', 'played', 'JV', 'his', 'sophomore', 'season', 'in', 'high', 'school', '.']",2020-04-20
1056,2020-04-20 23:29:41+00:00,"To my knowledge, I don’t know anyone affected. Thank goodness",,"Richmond, VA","['To', 'my', 'knowledge', ',', 'I', 'don', '’', 't', 'know', 'anyone', 'affected', '.', 'Thank', 'goodness']",2020-04-20
1057,2020-04-20 23:29:13+00:00,We know who getting tested every week.,,"Richmond, VA","['We', 'know', 'who', 'getting', 'tested', 'every', 'week', '.']",2020-04-20
1058,2020-04-20 23:28:47+00:00,I feel bad for you men and women who don't know how to do your hair yourselves ,,"Richmond, VA","['I', 'feel', 'bad', 'for', 'you', 'men', 'and', 'women', 'who', 'do', ""n't"", 'know', 'how', 'to', 'do', 'your', 'hair', 'yourselves']",2020-04-20
1059,2020-04-20 23:28:23+00:00,Man put the wine down. You have been wildn lately with some of your commentary. Quarantine has not done you well.,,"Richmond, VA","['Man', 'put', 'the', 'wine', 'down', '.', 'You', 'have', 'been', 'wildn', 'lately', 'with', 'some', 'of', 'your', 'commentary', '.', 'Quarantine', 'has', 'not', 'done', 'you', 'well', '.']",2020-04-20
1060,2020-04-20 23:27:44+00:00,These Patriots.....,,"Richmond, VA","['These', 'Patriots', '...', '..']",2020-04-20
1061,2020-04-20 23:27:12+00:00,Yes!!,,"Richmond, VA","['Yes', '!', '!']",2020-04-20
1062,2020-04-20 23:27:05+00:00,Love this. Time to fight!,,"Richmond, VA","['Love', 'this', '.', 'Time', 'to', 'fight', '!']",2020-04-20
1063,2020-04-20 23:26:57+00:00,To much going on a Monday. Birthday week is about to be ,,"Richmond, VA","['To', 'much', 'going', 'on', 'a', 'Monday', '.', 'Birthday', 'week', 'is', 'about', 'to', 'be']",2020-04-20
1064,2020-04-20 23:26:50+00:00,What was for dinner tonight? Penne pasta with meat sauce and garden salad . All done in my ninjakitchen instant pot and under 30 minutes ! Very simple but delicious #granadodinnerrotation #pasta #instantpot… https://www.instagram.com/p/B_OJiZjpeM_/?igshid=1jjdfitlbdwrs,#granadodinnerrotation #pasta #instantpot,"Richmond, VA","['What', 'was', 'for', 'dinner', 'tonight', '?', 'Penne', 'pasta', 'with', 'meat', 'sauce', 'and', 'garden', 'salad', '.', 'All', 'done', 'in', 'my', 'ninjakitchen', 'instant', 'pot', 'and', 'under', '30', 'minutes', '!', 'Very', 'simple', 'but', 'delicious', '#', 'granadodinnerrotation', '#', 'pasta', '#', 'instantpot…', 'https', ':', '//www.instagram.com/p/B_OJiZjpeM_/', '?', 'igshid=1jjdfitlbdwrs']",2020-04-20
1065,2020-04-20 23:25:26+00:00,"Fabulous #neighbor left fresh #ramps on our porch. Enjoyed them w/ sauteed chicken and #risotto. Thank you 804hehe804 #rva #dinner #gratitude @Richmond, Virginia https://www.instagram.com/p/B_OJYRAF6-u/?igshid=cfiip0vf6wfs",#neighbor #ramps #risotto #rva #dinner #gratitude #gratitude,"Richmond, VA","['Fabulous', '#', 'neighbor', 'left', 'fresh', '#', 'ramps', 'on', 'our', 'porch', '.', 'Enjoyed', 'them', 'w/', 'sauteed', 'chicken', 'and', '#', 'risotto', '.', 'Thank', 'you', '804hehe804', '#', 'rva', '#', 'dinner', '#', 'gratitude', '@', 'Richmond', ',', 'Virginia', 'https', ':', '//www.instagram.com/p/B_OJYRAF6-u/', '?', 'igshid=cfiip0vf6wfs']",2020-04-20
1066,2020-04-20 23:25:23+00:00,Yesssiiirrr ,,"Richmond, VA",['Yesssiiirrr'],2020-04-20
1067,2020-04-20 23:24:17+00:00,Y’all got a condom stuck in y’all before? #InsecureHBO,#InsecureHBO #InsecureHBO,"Richmond, VA","['Y', '’', 'all', 'got', 'a', 'condom', 'stuck', 'in', 'y', '’', 'all', 'before', '?', '#', 'InsecureHBO']",2020-04-20
1068,2020-04-20 23:23:56+00:00,i felt like nobody has cared about 420 the last like 5 years and now everyone is high,,"Richmond, VA","['i', 'felt', 'like', 'nobody', 'has', 'cared', 'about', '420', 'the', 'last', 'like', '5', 'years', 'and', 'now', 'everyone', 'is', 'high']",2020-04-20
1069,2020-04-20 23:23:43+00:00,When you rest in your divine feminine energy! I said what I said!,,"Richmond, VA","['When', 'you', 'rest', 'in', 'your', 'divine', 'feminine', 'energy', '!', 'I', 'said', 'what', 'I', 'said', '!']",2020-04-20
1070,2020-04-20 23:23:07+00:00,"Ahhh #PresidentTrump #UsaGov come on out the #whole #RichmondVa just two #neighborhoods What two neighborhoods? Tell me cause the #casualties not gonna be over them neighborhoods @Church Hill North,… https://www.instagram.com/p/B_OJHUaDi-U/?igshid=b4p1cy5hbtoc",#PresidentTrump #UsaGov #whole #RichmondVa #neighborhoods #casualties,"Richmond, VA","['Ahhh', '#', 'PresidentTrump', '#', 'UsaGov', 'come', 'on', 'out', 'the', '#', 'whole', '#', 'RichmondVa', 'just', 'two', '#', 'neighborhoods', 'What', 'two', 'neighborhoods', '?', 'Tell', 'me', 'cause', 'the', '#', 'casualties', 'not', 'gon', 'na', 'be', 'over', 'them', 'neighborhoods', '@', 'Church', 'Hill', 'North', ',', '…', 'https', ':', '//www.instagram.com/p/B_OJHUaDi-U/', '?', 'igshid=b4p1cy5hbtoc']",2020-04-20
1071,2020-04-20 23:23:03+00:00,7/11 with the woke marketing campaign during isolation,,"Richmond, VA","['7/11', 'with', 'the', 'woke', 'marketing', 'campaign', 'during', 'isolation']",2020-04-20
1072,2020-04-20 23:23:01+00:00,Okay I tried to give Run a shot twice. WTF?? Horrible show. I don’t get it.,,"Richmond, VA","['Okay', 'I', 'tried', 'to', 'give', 'Run', 'a', 'shot', 'twice', '.', 'WTF', '?', '?', 'Horrible', 'show', '.', 'I', 'don', '’', 't', 'get', 'it', '.']",2020-04-20
1073,2020-04-20 23:22:18+00:00,Coronavirus conspiracy theorists are being called Branch Covidians ,,"Richmond, VA","['Coronavirus', 'conspiracy', 'theorists', 'are', 'being', 'called', 'Branch', 'Covidians']",2020-04-20
1074,2020-04-20 23:22:08+00:00,Yes she does but was this in reference to last nights episode when she was trying to find the condom? If so I’m dead ,,"Richmond, VA","['Yes', 'she', 'does', 'but', 'was', 'this', 'in', 'reference', 'to', 'last', 'nights', 'episode', 'when', 'she', 'was', 'trying', 'to', 'find', 'the', 'condom', '?', 'If', 'so', 'I', '’', 'm', 'dead']",2020-04-20
1075,2020-04-20 23:21:55+00:00,#MeCrushMonday ,#MeCrushMonday,"Richmond, VA","['#', 'MeCrushMonday']",2020-04-20
1076,2020-04-20 23:21:53+00:00,The noise cancellation on the AirPod pros is the best I’ve ever used. Transparency mode is amazing. Well done @Apple,,"Richmond, VA","['The', 'noise', 'cancellation', 'on', 'the', 'AirPod', 'pros', 'is', 'the', 'best', 'I', '’', 've', 'ever', 'used', '.', 'Transparency', 'mode', 'is', 'amazing', '.', 'Well', 'done', '@', 'Apple']",2020-04-20
1077,2020-04-20 23:21:23+00:00,Friend: what is it like working for a contract research organization to serve biotech companies? Me: have you ever seen The Devil Wears Prada? #tightdeadlines #emailrequestsatmidnight,#tightdeadlines #emailrequestsatmidnight,"Richmond, VA","['Friend', ':', 'what', 'is', 'it', 'like', 'working', 'for', 'a', 'contract', 'research', 'organization', 'to', 'serve', 'biotech', 'companies', '?', 'Me', ':', 'have', 'you', 'ever', 'seen', 'The', 'Devil', 'Wears', 'Prada', '?', '#', 'tightdeadlines', '#', 'emailrequestsatmidnight']",2020-04-20
1078,2020-04-20 23:21:13+00:00,https://twitter.com/cherokee_autumn/status/1252209734301728770,,"Richmond, VA","['https', ':', '//twitter.com/cherokee_autumn/status/1252209734301728770']",2020-04-20
1079,2020-04-20 23:21:07+00:00,Who did that? CNN?,,"Richmond, VA","['Who', 'did', 'that', '?', 'CNN', '?']",2020-04-20
1080,2020-04-20 23:20:31+00:00,This is not the kind of game you play with niggas,,"Richmond, VA","['This', 'is', 'not', 'the', 'kind', 'of', 'game', 'you', 'play', 'with', 'niggas']",2020-04-20
1081,2020-04-20 23:19:52+00:00,"Big guns, little penises, little brains. So do they think their guns will save them from Covid-19? It’s scary that this is allowed only of white people. The 2nd amendment is only for whites because if a bunch of blacks or other minorities did this they would be arrested ASAP!",,"Richmond, VA","['Big', 'guns', ',', 'little', 'penises', ',', 'little', 'brains', '.', 'So', 'do', 'they', 'think', 'their', 'guns', 'will', 'save', 'them', 'from', 'Covid-19', '?', 'It', '’', 's', 'scary', 'that', 'this', 'is', 'allowed', 'only', 'of', 'white', 'people', '.', 'The', '2nd', 'amendment', 'is', 'only', 'for', 'whites', 'because', 'if', 'a', 'bunch', 'of', 'blacks', 'or', 'other', 'minorities', 'did', 'this', 'they', 'would', 'be', 'arrested', 'ASAP', '!']",2020-04-20
1082,2020-04-20 23:19:32+00:00,#chowmein #noodles #shrimp #peppers #garlic #onions #mushrooms #ginger #lime @Tier 7 Eatery https://www.instagram.com/p/B_OIs4JgPsY/?igshid=1v1kef7umc4ig,#chowmein #noodles #shrimp #peppers #garlic #onions #mushrooms #ginger #lime,"Richmond, VA","['#', 'chowmein', '#', 'noodles', '#', 'shrimp', '#', 'peppers', '#', 'garlic', '#', 'onions', '#', 'mushrooms', '#', 'ginger', '#', 'lime', '@', 'Tier', '7', 'Eatery', 'https', ':', '//www.instagram.com/p/B_OIs4JgPsY/', '?', 'igshid=1v1kef7umc4ig']",2020-04-20
1083,2020-04-20 23:18:49+00:00,God Complex.,,"Richmond, VA","['God', 'Complex', '.']",2020-04-20
1084,2020-04-20 23:18:49+00:00,My name isn’t on there :),,"Richmond, VA","['My', 'name', 'isn', '’', 't', 'on', 'there', ':', ')']",2020-04-20
1085,2020-04-20 23:17:45+00:00,"Y’all update the game just to mess it up , I don’t understand lol",,"Richmond, VA","['Y', '’', 'all', 'update', 'the', 'game', 'just', 'to', 'mess', 'it', 'up', ',', 'I', 'don', '’', 't', 'understand', 'lol']",2020-04-20
1086,2020-04-20 23:17:22+00:00,No way.,,"Richmond, VA","['No', 'way', '.']",2020-04-20
1087,2020-04-20 23:16:18+00:00,What’s the problem? Cause ion hear it #InsecureHBO,#InsecureHBO #InsecureHBO,"Richmond, VA","['What', '’', 's', 'the', 'problem', '?', 'Cause', 'ion', 'hear', 'it', '#', 'InsecureHBO']",2020-04-20
1088,2020-04-20 23:15:28+00:00,"REMINDER: For those Hawks who have been hard at work this week, Recovery Plan assignments are due by 4 PM, this FRIDAY, APRIL 24TH! #2BeAHawk #hawkstogether @Pocahontas Middle https://www.instagram.com/p/B_OIPHcnoJs/?igshid=9n5tow0o2vqc",#2BeAHawk #hawkstogether,"Richmond, VA","['REMINDER', ':', 'For', 'those', 'Hawks', 'who', 'have', 'been', 'hard', 'at', 'work', 'this', 'week', ',', 'Recovery', 'Plan', 'assignments', 'are', 'due', 'by', '4', 'PM', ',', 'this', 'FRIDAY', ',', 'APRIL', '24TH', '!', '#', '2BeAHawk', '#', 'hawkstogether', '@', 'Pocahontas', 'Middle', 'https', ':', '//www.instagram.com/p/B_OIPHcnoJs/', '?', 'igshid=9n5tow0o2vqc']",2020-04-20
